Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
32898,39.762806,-86.488586,270,IN,1454,Eutrochium,maculatum,spotted joe pye weed,Plantae,488,Leaves (forbs),1,2019,81,2458565,-9999,-9999,15,-9999,-9999,1,2019,81,2458565,-9999,-9999,15,-9999,-9999,0,'',96.25,-9999,173.25,-9999,16.71,14.92,30.02,18.29,5.5,3.22,17.28,5.49,43148,232,459,196,148,-9999,43200,-9999
32898,39.762806,-86.488586,270,IN,1653,Zizia,aurea,golden zizia,Plantae,482,Initial growth (forbs),1,2019,81,2458565,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',96.25,-9999,173.25,-9999,16.71,14.92,30.02,18.29,5.5,3.22,17.28,5.49,43148,232,459,196,148,-9999,43200,-9999
32929,41.411491,-82.072891,211,OH,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,129,2458613,-9999,-9999,4,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.28,13.42,27.52,16.3,5.63,2.29,15.6,5.88,35663,211,280,138,-9999,-9999,-9999,-9999
32929,41.411491,-82.072891,211,OH,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2019,133,2458617,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',527,-9999,948.6,-9999,15.28,13.42,27.52,16.3,5.63,2.29,15.6,5.88,35663,211,280,138,210,-9999,51494,-9999
32929,41.411491,-82.072891,211,OH,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,129,2458613,-9999,-9999,4,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.28,13.42,27.52,16.3,5.63,2.29,15.6,5.88,35663,211,280,138,-9999,-9999,-9999,-9999
32929,41.411491,-82.072891,211,OH,931,Monarda,fistulosa,wild bergamot,Plantae,488,Leaves (forbs),1,2019,95,2458579,-9999,-9999,1,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,'182275',140.75,-9999,253.35,-9999,15.28,13.42,27.52,16.3,5.63,2.29,15.6,5.88,35663,211,280,138,151,-9999,45619,-9999
32933,39.337482,-82.084541,193,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2019,120,2458604,-9999,-9999,7,-9999,-9999,1,2019,123,2458607,-9999,-9999,21,-9999,-9999,0,'',499,-9999,898.2,-9999,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,285,-9999,49075,-9999
32933,39.337482,-82.084541,193,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),3,2019,144,2458628,0,0,21,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',866,0,1558.8,0,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,345,0,51840,0
32933,39.337482,-82.084541,193,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,3,2019,144,2458628,0,0,21,0,0,3,2019,182,2458666,1.33333333333,2.30940107676,7.33333333333,1.66666666667,2.88675134595,0,'',866,0,1558.8,0,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,345,0,51840,0
32933,39.337482,-82.084541,193,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,3,2019,161,2458645,3.33333333333,5.7735026919,11.6666666667,2.33333333333,4.04145188433,3,2019,182,2458666,1.33333333333,2.30940107676,7.33333333333,1.66666666667,2.88675134595,0,'',1198.25,58.75,2156.85,105.75,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,431.333333333,18.3333333333,52992,115
32933,39.337482,-82.084541,193,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,482,Initial growth (forbs),2,2019,118,2458602,5,7.07106781187,3.5,0.5,0.707106781187,2,2019,123,2458607,0,0,21,0,0,0,'',481.125,54.375,866.025,97.875,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,281.5,3.5,48729.5,691.5
32933,39.337482,-82.084541,193,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,488,Leaves (forbs),3,2019,144,2458628,0,0,21,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',866,0,1558.8,0,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,345,0,51840,0
32933,39.337482,-82.084541,193,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,500,Flowers or flower buds,3,2019,159,2458643,1,1.73205080757,10.3333333333,3.66666666667,6.35085296109,3,2019,196,2458680,8.88819441732,15.3948043183,7.66666666667,0.666666666667,1.15470053838,0,'',1159.75,20.25,2087.55,36.45,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,421,8,52877,0
32933,39.337482,-82.084541,193,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,501,Open flowers,3,2019,178,2458662,1.33333333333,2.30940107676,4,0,0,3,2019,196,2458680,8.88819441732,15.3948043183,7.66666666667,0.666666666667,1.15470053838,0,'',1491.83333333,29.4166666667,2685.3,52.95,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,469.666666667,0.333333333333,53222,0
32933,39.337482,-82.084541,193,OH,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),3,2019,118,2458602,2.33333333333,4.04145188433,6,1,1.73205080757,3,2019,122,2458606,1,1.73205080757,22,1,1.73205080757,0,'',474.916666667,24.0833333333,854.85,43.35,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,282.666666667,2.33333333333,48729.3333333,345.666666667
32933,39.337482,-82.084541,193,OH,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),3,2019,144,2458628,0,0,22,1,1.73205080757,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',866,0,1558.8,0,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,345,0,51840,0
32933,39.337482,-82.084541,193,OH,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,2,2019,144,2458628,0,0,22.5,1.5,2.12132034356,2,2019,173,2458657,2,2.82842712475,4,0,0,0,'',866,0,1558.8,0,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,345,0,51840,0
32933,39.337482,-82.084541,193,OH,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,2,2019,160,2458644,1.5,2.12132034356,8.5,5.5,7.77817459305,2,2019,175,2458659,4,5.65685424949,4,0,0,0,'',1169.875,30.375,2105.775,54.675,4.44,16.68,28.96,18.18,-5.34,2.35,15.13,7.99,225,267,519,442,425,12,52877,0
33012,42.011364,-93.638145,277,IA,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,211,2458695,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.03,15.33,29.67,17.6,3.25,2.06,16.4,3.66,34569,109,290,90,-9999,-9999,-9999,-9999
33012,42.011364,-93.638145,277,IA,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,1,2019,168,2458652,-9999,-9999,4,-9999,-9999,1,2019,211,2458695,-9999,-9999,9,-9999,-9999,0,'',1239.75,-9999,2231.55,-9999,15.03,15.33,29.67,17.6,3.25,2.06,16.4,3.66,34569,109,290,90,267,-9999,54259,-9999
33012,42.011364,-93.638145,277,IA,202,Echinacea,purpurea,eastern purple coneflower,Plantae,501,Open flowers,1,2019,161,2458645,-9999,-9999,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1094.25,-9999,1969.65,-9999,15.03,15.33,29.67,17.6,3.25,2.06,16.4,3.66,34569,109,290,90,227,-9999,53914,-9999
33118,42.946575,-74.365456,86,NY,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),2,2019,172,2458656,25.5,36.0624458405,14,6,8.48528137424,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1142.75,450.25,2056.95,810.45,14.52,13.51,26.72,14.58,2.97,0.86,13.55,3.49,40308,240,226,258,351,72,53395,173
33118,42.946575,-74.365456,86,NY,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),2,2019,136,2458620,10,14.1421356237,16.5,3.5,4.94974746831,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',546.25,146.25,983.25,263.25,14.52,13.51,26.72,14.58,2.97,0.86,13.55,3.49,40308,240,226,258,266,13,52012.5,1209.5
33118,42.946575,-74.365456,86,NY,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2019,146,2458630,-9999,-9999,20,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',692.5,-9999,1246.5,-9999,14.52,13.51,26.72,14.58,2.97,0.86,13.55,3.49,40308,240,226,258,279,-9999,53222,-9999
33118,42.946575,-74.365456,86,NY,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,500,Flowers or flower buds,1,2019,197,2458681,-9999,-9999,8,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1593,-9999,2867.4,-9999,14.52,13.51,26.72,14.58,2.97,0.86,13.55,3.49,40308,240,226,258,423,-9999,53568,-9999
33157,33.513065,-111.882881,384,AZ,801,Asclepias,subulata,rush milkweed,Plantae,488,Leaves (forbs),2,2019,120,2458604,0,0,18,0,0,1,2019,120,2458604,-9999,-9999,9,-9999,-9999,0,'',1855,0,3339,0,30.33,27.18,40.42,31.85,14.95,10.55,22.55,13.77,9173,45,44,12,182,0,48038,0
33157,33.513065,-111.882881,384,AZ,801,Asclepias,subulata,rush milkweed,Plantae,501,Open flowers,3,2019,123,2458607,3,5.19615242271,15,3,5.19615242271,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1922.41666667,67.4166666667,3460.35,121.35,30.33,27.18,40.42,31.85,14.95,10.55,22.55,13.77,9173,45,44,12,186.666666667,4.66666666667,48268.6666667,230.666666667
33217,40.30518,-83.109108,283,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2019,131,2458615,-9999,-9999,5,-9999,-9999,1,2019,146,2458630,-9999,-9999,5,-9999,-9999,0,'',535.25,-9999,963.45,-9999,16.37,14.61,28.39,17.18,5.17,2.4,15.88,4.81,38477,231,506,171,228,-9999,50803,-9999
33217,40.30518,-83.109108,283,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2019,146,2458630,-9999,-9999,5,-9999,-9999,1,2019,206,2458690,-9999,-9999,5,-9999,-9999,0,'',791.75,-9999,1425.15,-9999,16.37,14.61,28.39,17.18,5.17,2.4,15.88,4.81,38477,231,506,171,302,-9999,52531,-9999
33217,40.30518,-83.109108,283,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,232,2458716,-9999,-9999,5,-9999,-9999,0,'',-9999,-9999,-9999,-9999,16.37,14.61,28.39,17.18,5.17,2.4,15.88,4.81,38477,231,506,171,-9999,-9999,-9999,-9999
33217,40.30518,-83.109108,283,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,1,2019,171,2458655,-9999,-9999,4,-9999,-9999,1,2019,232,2458716,-9999,-9999,5,-9999,-9999,1,'186049',1244.75,-9999,2240.55,-9999,16.37,14.61,28.39,17.18,5.17,2.4,15.88,4.81,38477,231,506,171,432,-9999,53568,-9999
33222,40.142567,-82.866226,281,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),1,2019,91,2458575,-9999,-9999,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',157,-9999,282.6,-9999,16.57,15.08,28.54,17.49,5.19,2.57,15.9,5.02,40944,257,476,157,182,-9999,44928,-9999
33222,40.142567,-82.866226,281,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2019,99,2458583,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',230,-9999,414,-9999,16.57,15.08,28.54,17.49,5.19,2.57,15.9,5.02,40944,257,476,157,195,-9999,45965,-9999
33259,40.134315,-82.960892,264,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2019,112,2458596,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',344.5,-9999,620.1,-9999,16.72,15.22,28.7,17.65,5.41,2.69,16.08,5.13,40591,276,504,137,238,-9999,48038,-9999
33259,40.134315,-82.960892,264,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2019,119,2458603,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',421.25,-9999,758.25,-9999,16.72,15.22,28.7,17.65,5.41,2.69,16.08,5.13,40591,276,504,137,238,-9999,49075,-9999
33259,40.134315,-82.960892,264,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,1,2019,133,2458617,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',609.5,-9999,1097.1,-9999,16.72,15.22,28.7,17.65,5.41,2.69,16.08,5.13,40591,276,504,137,262,-9999,50803,-9999
33259,40.134315,-82.960892,264,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,1,2019,154,2458638,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',991.25,-9999,1784.25,-9999,16.72,15.22,28.7,17.65,5.41,2.69,16.08,5.13,40591,276,504,137,433,-9999,52877,-9999
33444,45.501431,-122.990143,46,OR,224,Asclepias,speciosa,showy milkweed,Plantae,482,Initial growth (forbs),1,2019,121,2458605,-9999,-9999,6,-9999,-9999,1,2019,122,2458606,-9999,-9999,4,-9999,-9999,0,'',844,-9999,1519.2,-9999,17.38,16.14,24.18,18.76,6.17,5.23,10.33,6.52,39857,209,58,252,518,-9999,50803,-9999
33444,45.501431,-122.990143,46,OR,224,Asclepias,speciosa,showy milkweed,Plantae,488,Leaves (forbs),1,2019,115,2458599,-9999,-9999,22,-9999,-9999,1,2019,140,2458624,-9999,-9999,10,-9999,-9999,1,'188822',759.5,-9999,1367.1,-9999,17.38,16.14,24.18,18.76,6.17,5.23,10.33,6.52,39857,209,58,252,518,-9999,49766,-9999
33444,45.501431,-122.990143,46,OR,224,Asclepias,speciosa,showy milkweed,Plantae,500,Flowers or flower buds,1,2019,115,2458599,-9999,-9999,22,-9999,-9999,1,2019,155,2458639,-9999,-9999,6,-9999,-9999,1,'188822',759.5,-9999,1367.1,-9999,17.38,16.14,24.18,18.76,6.17,5.23,10.33,6.52,39857,209,58,252,518,-9999,49766,-9999
33444,45.501431,-122.990143,46,OR,224,Asclepias,speciosa,showy milkweed,Plantae,501,Open flowers,1,2019,115,2458599,-9999,-9999,22,-9999,-9999,1,2019,115,2458599,-9999,-9999,6,-9999,-9999,0,'',759.5,-9999,1367.1,-9999,17.38,16.14,24.18,18.76,6.17,5.23,10.33,6.52,39857,209,58,252,518,-9999,49766,-9999
33490,44.490063,-73.119102,103,VT,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2019,128,2458612,-9999,-9999,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',377.5,-9999,679.5,-9999,12.91,12.07,25.61,12.48,1.93,0.23,13.46,2.8,40017,183,318,294,208,-9999,51494,-9999
33653,41.94479,-87.738846,185,IL,396,Danaus,plexippus,monarch,Animalia,333,Active caterpillars,1,2019,161,2458645,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33653,41.94479,-87.738846,185,IL,396,Danaus,plexippus,monarch,Animalia,336,Dead caterpillars,1,2019,161,2458645,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33653,41.94479,-87.738846,185,IL,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,1,2019,161,2458645,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33653,41.94479,-87.738846,185,IL,396,Danaus,plexippus,monarch,Animalia,531,Eggs (on plant),1,2019,161,2458645,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33659,41.945889,-87.7342,183,IL,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,119,2458603,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,1.16,12.93,27.92,15.25,-6.95,2.37,16.55,7.05,107,231,364,374,-9999,-9999,-9999,-9999
33932,33.314766,-112.053764,415,AZ,801,Asclepias,subulata,rush milkweed,Plantae,501,Open flowers,1,2019,192,2458676,-9999,-9999,9,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3770,-9999,6786,-9999,19.54,27.06,40.24,29.9,6.31,10.43,22.84,15.85,110,35,24,151,144,-9999,50803,-9999
34037,41.670135,-87.783264,182,IL,197,Asclepias,incarnata,swamp milkweed,Plantae,488,Leaves (forbs),1,2019,308,2458792,-9999,-9999,3,-9999,-9999,1,2019,291,2458775,-9999,-9999,14,-9999,-9999,1,'206602',3789.75,-9999,6821.55,-9999,1.18,13.46,28.74,15.7,-7.42,2.22,16.36,6.62,104,203,341,268,863,-9999,35942,-9999
34037,41.670135,-87.783264,182,IL,931,Monarda,fistulosa,wild bergamot,Plantae,488,Leaves (forbs),3,2019,308,2458792,0,0,3,0,0,3,2019,296,2458780,0,0,9,0,0,3,"'206599,206600,206601'",3789.75,0,6821.55,0,1.18,13.46,28.74,15.7,-7.42,2.22,16.36,6.62,104,203,341,268,863,0,35942,0
34167,39.485374,-84.727715,258,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2019,272,2458756,-9999,-9999,7,-9999,-9999,1,2019,251,2458735,-9999,-9999,6,-9999,-9999,1,'203072',3702.75,-9999,6664.95,-9999,3.56,15.49,29.59,17.74,-5.76,3.2,16.97,7.62,212,309,505,435,954,-9999,41818,-9999
34167,39.485374,-84.727715,258,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,196,2458680,-9999,-9999,11,-9999,-9999,0,'',-9999,-9999,-9999,-9999,3.56,15.49,29.59,17.74,-5.76,3.2,16.97,7.62,212,309,505,435,-9999,-9999,-9999,-9999
34167,39.485374,-84.727715,258,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,196,2458680,-9999,-9999,11,-9999,-9999,0,'',-9999,-9999,-9999,-9999,3.56,15.49,29.59,17.74,-5.76,3.2,16.97,7.62,212,309,505,435,-9999,-9999,-9999,-9999
34167,39.485374,-84.727715,258,OH,931,Monarda,fistulosa,wild bergamot,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,207,2458691,-9999,-9999,4,-9999,-9999,0,'',-9999,-9999,-9999,-9999,3.56,15.49,29.59,17.74,-5.76,3.2,16.97,7.62,212,309,505,435,-9999,-9999,-9999,-9999
34167,39.485374,-84.727715,258,OH,931,Monarda,fistulosa,wild bergamot,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,196,2458680,-9999,-9999,11,-9999,-9999,0,'',-9999,-9999,-9999,-9999,3.56,15.49,29.59,17.74,-5.76,3.2,16.97,7.62,212,309,505,435,-9999,-9999,-9999,-9999
34234,32.33926,-110.981728,764,AZ,1437,Asclepias,linaria,pineneedle milkweed,Plantae,471,Falling leaves,1,2019,169,2458653,-9999,-9999,7,-9999,-9999,1,2019,360,2458844,-9999,-9999,5,-9999,-9999,1,'199277',2849,-9999,5128.2,-9999,28.97,26.64,38.82,30.18,12.42,8.69,20.87,12.38,12276,36,166,66,160,-9999,50803,-9999
34234,32.33926,-110.981728,764,AZ,1437,Asclepias,linaria,pineneedle milkweed,Plantae,484,Young leaves (tree/shrub),1,2019,162,2458646,-9999,-9999,7,-9999,-9999,1,2019,199,2458683,-9999,-9999,12,-9999,-9999,1,'199277',2648.25,-9999,4766.85,-9999,28.97,26.64,38.82,30.18,12.42,8.69,20.87,12.38,12276,36,166,66,160,-9999,50803,-9999
34234,32.33926,-110.981728,764,AZ,1437,Asclepias,linaria,pineneedle milkweed,Plantae,498,Colored leaves,1,2019,148,2458632,-9999,-9999,6,-9999,-9999,1,2019,327,2458811,-9999,-9999,3,-9999,-9999,1,'199277',2306,-9999,4150.8,-9999,28.97,26.64,38.82,30.18,12.42,8.69,20.87,12.38,12276,36,166,66,160,-9999,50112,-9999
34234,32.33926,-110.981728,764,AZ,1437,Asclepias,linaria,pineneedle milkweed,Plantae,500,Flowers or flower buds,1,2019,276,2458760,-9999,-9999,7,-9999,-9999,1,2019,282,2458766,-9999,-9999,6,-9999,-9999,1,'199277',6014.5,-9999,10826.1,-9999,28.97,26.64,38.82,30.18,12.42,8.69,20.87,12.38,12276,36,166,66,380,-9999,41818,-9999
34234,32.33926,-110.981728,764,AZ,1437,Asclepias,linaria,pineneedle milkweed,Plantae,501,Open flowers,1,2019,183,2458667,-9999,-9999,6,-9999,-9999,1,2019,239,2458723,-9999,-9999,9,-9999,-9999,1,'199277',3289.5,-9999,5921.1,-9999,28.97,26.64,38.82,30.18,12.42,8.69,20.87,12.38,12276,36,166,66,168,-9999,50803,-9999
34276,44.858803,-88.624725,263,WI,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2019,269,2458753,-9999,-9999,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2883.75,-9999,5190.75,-9999,-2,12.92,26.39,11.49,-11.83,-1.21,12.83,1.87,82,135,406,278,716,-9999,42163,-9999
34276,44.858803,-88.624725,263,WI,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2019,248,2458732,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2584.75,-9999,4652.55,-9999,-2,12.92,26.39,11.49,-11.83,-1.21,12.83,1.87,82,135,406,278,600,-9999,46310,-9999
34276,44.858803,-88.624725,263,WI,396,Danaus,plexippus,monarch,Animalia,443,Adults feeding (proboscis),1,2019,248,2458732,-9999,-9999,7,-9999,-9999,1,2019,248,2458732,-9999,-9999,21,-9999,-9999,0,'',2584.75,-9999,4652.55,-9999,-2,12.92,26.39,11.49,-11.83,-1.21,12.83,1.87,82,135,406,278,600,-9999,46310,-9999
34276,44.858803,-88.624725,263,WI,396,Danaus,plexippus,monarch,Animalia,444,Migrating adults (in uniform direction),1,2019,269,2458753,-9999,-9999,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2883.75,-9999,5190.75,-9999,-2,12.92,26.39,11.49,-11.83,-1.21,12.83,1.87,82,135,406,278,716,-9999,42163,-9999
34291,42.807304,-71.860992,328,NH,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,488,Leaves (forbs),1,2019,182,2458666,-9999,-9999,18,-9999,-9999,1,2019,154,2458638,-9999,-9999,10,-9999,-9999,1,'199498',1150,-9999,2070,-9999,0.63,12.55,25.08,12.71,-9.86,-0.11,12.4,3.84,151,354,270,600,531,-9999,54259,-9999
34291,42.807304,-71.860992,328,NH,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,500,Flowers or flower buds,3,2019,187,2458671,0,0,5,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1247,0,2244.6,0,0.63,12.55,25.08,12.71,-9.86,-0.11,12.4,3.84,151,354,270,600,544,0,54259,0
34291,42.807304,-71.860992,328,NH,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,501,Open flowers,3,2019,210,2458694,2.90593262903,5.03322295685,5.66666666667,0.881917103688,1.52752523165,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1733.66666667,60.8437776422,3120.6,109.518799756,0.63,12.55,25.08,12.71,-9.86,-0.11,12.4,3.84,151,354,270,600,583,13,51840,398.94903601
34303,43.031326,-89.371185,269,WI,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,148,2458632,-9999,-9999,22,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
34303,43.031326,-89.371185,269,WI,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2019,170,2458654,-9999,-9999,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
